status	kind	object_key	production_md5	repository_md5
repository_only	COL	public.partner_onboarding_launch_checks.invalidated_reason	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_launch_checks.owner_type	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_launch_checks.partner_record_id	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_launch_checks.request_id	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_launch_checks.status	-	0038d5f2b5a0f38a90c5fcdb0c3eb45f
repository_only	COL	public.partner_onboarding_launch_checks.updated_at	-	2a0dc3036bc866831d9851adf3a8e662
repository_only	COL	public.partner_onboarding_launch_checks.workspace_id	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_planned_users.created_at	-	2a0dc3036bc866831d9851adf3a8e662
repository_only	COL	public.partner_onboarding_planned_users.deleted_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_planned_users.id	-	0a886be4c7d96e8e5c1269b1209f5b2c
repository_only	COL	public.partner_onboarding_planned_users.invitation_status	-	1ba567f192998374424f8887202b588d
repository_only	COL	public.partner_onboarding_planned_users.membership_status	-	0dbfa29a92c51b97f75ee57cdf2161ce
repository_only	COL	public.partner_onboarding_planned_users.name	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_planned_users.requested_role	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_planned_users.revision	-	a9d5906bcf464452490ed2032319f86c
repository_only	COL	public.partner_onboarding_planned_users.special_permissions	-	23fa521b1bc7c8f484d06b5b722a91e0
repository_only	COL	public.partner_onboarding_planned_users.training_attendee	-	80e05d65bdc8eebb7a551116251bde5c
repository_only	COL	public.partner_onboarding_planned_users.training_completed_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_planned_users.training_status	-	0038d5f2b5a0f38a90c5fcdb0c3eb45f
repository_only	COL	public.partner_onboarding_planned_users.updated_at	-	2a0dc3036bc866831d9851adf3a8e662
repository_only	COL	public.partner_onboarding_planned_users.work_email	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_planned_users.workspace_id	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_prefill_batches.aggregate_version	-	a9d5906bcf464452490ed2032319f86c
repository_only	COL	public.partner_onboarding_prefill_batches.applied_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_prefill_batches.approved_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_prefill_batches.approved_by	-	87b49eb176aadf74093836205bcb5c02
repository_only	COL	public.partner_onboarding_prefill_batches.created_at	-	2a0dc3036bc866831d9851adf3a8e662
repository_only	COL	public.partner_onboarding_prefill_batches.created_by	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_prefill_batches.id	-	0a886be4c7d96e8e5c1269b1209f5b2c
repository_only	COL	public.partner_onboarding_prefill_batches.partner_record_id	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_prefill_batches.request_id	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_prefill_batches.source_summary	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_prefill_batches.status	-	32dd406aa98bd0250c0aad4ac9f54952
repository_only	COL	public.partner_onboarding_prefill_batches.superseded_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_prefill_batches.updated_at	-	2a0dc3036bc866831d9851adf3a8e662
repository_only	COL	public.partner_onboarding_prefill_batches.workspace_id	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_prefill_values.applied_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_prefill_values.applied_section_revision	-	126c150323d42ceb2ba202f6a90c9c39
repository_only	COL	public.partner_onboarding_prefill_values.applied_value_hash	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_prefill_values.applied_workspace_version	-	126c150323d42ceb2ba202f6a90c9c39
repository_only	COL	public.partner_onboarding_prefill_values.base_section_revision	-	b45049c51d29de1eb48f58ab1f79a2a2
repository_only	COL	public.partner_onboarding_prefill_values.base_value_hash	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_prefill_values.batch_id	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_prefill_values.confidence	-	5e7fbf2f315ca139976bc313463c975f
repository_only	COL	public.partner_onboarding_prefill_values.created_at	-	2a0dc3036bc866831d9851adf3a8e662
repository_only	COL	public.partner_onboarding_prefill_values.created_by	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_prefill_values.field_key	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_prefill_values.id	-	0a886be4c7d96e8e5c1269b1209f5b2c
repository_only	COL	public.partner_onboarding_prefill_values.partner_modified	-	80e05d65bdc8eebb7a551116251bde5c
repository_only	COL	public.partner_onboarding_prefill_values.partner_review_status	-	e0418710dfcdb47a186e803838823126
repository_only	COL	public.partner_onboarding_prefill_values.partner_reviewed_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_prefill_values.partner_reviewed_section_revision	-	126c150323d42ceb2ba202f6a90c9c39
repository_only	COL	public.partner_onboarding_prefill_values.proposed_value	-	60e69cba8e628b6ba7849706eacdab38
repository_only	COL	public.partner_onboarding_prefill_values.proposed_value_hash	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_prefill_values.review_status	-	ddae951d689e431094335048c92e7d84
repository_only	COL	public.partner_onboarding_prefill_values.reviewed_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_prefill_values.reviewed_by	-	87b49eb176aadf74093836205bcb5c02
repository_only	COL	public.partner_onboarding_prefill_values.section_key	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_prefill_values.source_label	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_prefill_values.source_reference_id	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_prefill_values.source_type	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_prefill_values.superseded_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_prefill_values.workspace_id	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_prefill_values_safe.applied_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_prefill_values_safe.applied_section_revision	-	126c150323d42ceb2ba202f6a90c9c39
repository_only	COL	public.partner_onboarding_prefill_values_safe.batch_id	-	87b49eb176aadf74093836205bcb5c02
repository_only	COL	public.partner_onboarding_prefill_values_safe.field_key	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_prefill_values_safe.id	-	87b49eb176aadf74093836205bcb5c02
repository_only	COL	public.partner_onboarding_prefill_values_safe.partner_modified	-	2f49fcd1e88b61125ef21c0c59722edd
repository_only	COL	public.partner_onboarding_prefill_values_safe.partner_review_status	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_prefill_values_safe.partner_reviewed_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_prefill_values_safe.partner_reviewed_section_revision	-	126c150323d42ceb2ba202f6a90c9c39
repository_only	COL	public.partner_onboarding_prefill_values_safe.review_status	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_prefill_values_safe.section_key	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_prefill_values_safe.workspace_id	-	87b49eb176aadf74093836205bcb5c02
repository_only	COL	public.partner_onboarding_report_recipients.contact_id	-	87b49eb176aadf74093836205bcb5c02
repository_only	COL	public.partner_onboarding_report_recipients.created_at	-	2a0dc3036bc866831d9851adf3a8e662
repository_only	COL	public.partner_onboarding_report_recipients.deleted_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_report_recipients.id	-	0a886be4c7d96e8e5c1269b1209f5b2c
repository_only	COL	public.partner_onboarding_report_recipients.name	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_report_recipients.revision	-	a9d5906bcf464452490ed2032319f86c
repository_only	COL	public.partner_onboarding_report_recipients.updated_at	-	2a0dc3036bc866831d9851adf3a8e662
repository_only	COL	public.partner_onboarding_report_recipients.work_email	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_report_recipients.workspace_id	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_sections.approved_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_sections.approved_by	-	87b49eb176aadf74093836205bcb5c02
repository_only	COL	public.partner_onboarding_sections.completed_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_sections.completion_percentage	-	52378c13255754f107c8d249a20b7ad8
repository_only	COL	public.partner_onboarding_sections.created_at	-	2a0dc3036bc866831d9851adf3a8e662
repository_only	COL	public.partner_onboarding_sections.first_started_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_sections.id	-	0a886be4c7d96e8e5c1269b1209f5b2c
repository_only	COL	public.partner_onboarding_sections.missing_required_keys	-	23fa521b1bc7c8f484d06b5b722a91e0
repository_only	COL	public.partner_onboarding_sections.response_data	-	059b5ef2983c582a4bb3674d92da8295
repository_only	COL	public.partner_onboarding_sections.review_reason	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_sections.reviewed_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_sections.reviewed_by	-	87b49eb176aadf74093836205bcb5c02
repository_only	COL	public.partner_onboarding_sections.revision	-	a9d5906bcf464452490ed2032319f86c
repository_only	COL	public.partner_onboarding_sections.section_key	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_sections.status	-	0038d5f2b5a0f38a90c5fcdb0c3eb45f
repository_only	COL	public.partner_onboarding_sections.submitted_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_sections.updated_at	-	2a0dc3036bc866831d9851adf3a8e662
repository_only	COL	public.partner_onboarding_sections.waived_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_sections.waived_by	-	87b49eb176aadf74093836205bcb5c02
repository_only	COL	public.partner_onboarding_sections.waiver_reason	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_sections.workspace_id	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_onboarding_tasks.completed_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_tasks.completed_by	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_tasks.created_at	-	2a0dc3036bc866831d9851adf3a8e662
repository_only	COL	public.partner_onboarding_tasks.description	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_tasks.id	-	0a886be4c7d96e8e5c1269b1209f5b2c
repository_only	COL	public.partner_onboarding_tasks.notes	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_tasks.owner	-	8409eaaf93fd7ab06b78fee6e94a4314
repository_only	COL	public.partner_onboarding_tasks.partner_slug	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_tasks.required	-	b7c3658438a9aa194a3b5e0f41e55636
repository_only	COL	public.partner_onboarding_tasks.status	-	0038d5f2b5a0f38a90c5fcdb0c3eb45f
repository_only	COL	public.partner_onboarding_tasks.task_key	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_tasks.title	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.partner_onboarding_tasks.updated_at	-	2a0dc3036bc866831d9851adf3a8e662
repository_only	COL	public.partner_onboarding_tasks_safe.completed_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_tasks_safe.created_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_tasks_safe.description	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_tasks_safe.id	-	87b49eb176aadf74093836205bcb5c02
repository_only	COL	public.partner_onboarding_tasks_safe.owner	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_tasks_safe.partner_slug	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_tasks_safe.required	-	2f49fcd1e88b61125ef21c0c59722edd
repository_only	COL	public.partner_onboarding_tasks_safe.status	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_tasks_safe.task_key	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_tasks_safe.title	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_tasks_safe.updated_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_workspace_safe.access_controls_ready	-	2f49fcd1e88b61125ef21c0c59722edd
repository_only	COL	public.partner_onboarding_workspace_safe.admin_users_ready	-	2f49fcd1e88b61125ef21c0c59722edd
repository_only	COL	public.partner_onboarding_workspace_safe.aggregate_version	-	126c150323d42ceb2ba202f6a90c9c39
repository_only	COL	public.partner_onboarding_workspace_safe.agreement_date	-	675cc7757f1a295bf833cd0d72b402cb
repository_only	COL	public.partner_onboarding_workspace_safe.agreement_status	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_workspace_safe.billing_contact_email	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_workspace_safe.billing_contact_name	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_workspace_safe.billing_ready	-	2f49fcd1e88b61125ef21c0c59722edd
repository_only	COL	public.partner_onboarding_workspace_safe.blocker_code	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_workspace_safe.closed_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_workspace_safe.commercial_gate_changed_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_workspace_safe.commercial_gate_status	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_workspace_safe.completion_percentage	-	44819a7f8180038db73572a39e97775b
repository_only	COL	public.partner_onboarding_workspace_safe.created_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_workspace_safe.id	-	87b49eb176aadf74093836205bcb5c02
repository_only	COL	public.partner_onboarding_workspace_safe.internal_approved_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_workspace_safe.landing_page_ready	-	2f49fcd1e88b61125ef21c0c59722edd
repository_only	COL	public.partner_onboarding_workspace_safe.last_meaningful_activity_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_workspace_safe.launch_materials_ready	-	2f49fcd1e88b61125ef21c0c59722edd
repository_only	COL	public.partner_onboarding_workspace_safe.launch_readiness_state	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_workspace_safe.launched_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_workspace_safe.next_action_code	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_workspace_safe.next_action_owner	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_workspace_safe.package_name	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_workspace_safe.partner_record_id	-	87b49eb176aadf74093836205bcb5c02
repository_only	COL	public.partner_onboarding_workspace_safe.partner_slug	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_workspace_safe.paused_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_workspace_safe.profile_ready	-	2f49fcd1e88b61125ef21c0c59722edd
repository_only	COL	public.partner_onboarding_workspace_safe.public_display_name	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_workspace_safe.public_headline	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_workspace_safe.public_subheadline	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_workspace_safe.schema_version	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_workspace_safe.show_partner_logo	-	2f49fcd1e88b61125ef21c0c59722edd
repository_only	COL	public.partner_onboarding_workspace_safe.show_powered_by	-	2f49fcd1e88b61125ef21c0c59722edd
repository_only	COL	public.partner_onboarding_workspace_safe.status	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_workspace_safe.submitted_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_onboarding_workspace_safe.submitted_schema_version	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_workspace_safe.support_instructions	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_onboarding_workspace_safe.target_launch_date	-	675cc7757f1a295bf833cd0d72b402cb
repository_only	COL	public.partner_onboarding_workspace_safe.training_review_ready	-	2f49fcd1e88b61125ef21c0c59722edd
repository_only	COL	public.partner_onboarding_workspace_safe.updated_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_packet_entitlement.contract_note	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_packet_entitlement.created_at	-	2a0dc3036bc866831d9851adf3a8e662
repository_only	COL	public.partner_packet_entitlement.effective_at	-	2a0dc3036bc866831d9851adf3a8e662
repository_only	COL	public.partner_packet_entitlement.entitlement_scope	-	3400937a04b734252c0eb53141d97a3c
repository_only	COL	public.partner_packet_entitlement.expires_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_packet_entitlement.id	-	0a886be4c7d96e8e5c1269b1209f5b2c
repository_only	COL	public.partner_packet_entitlement.overage_cap	-	52378c13255754f107c8d249a20b7ad8
repository_only	COL	public.partner_packet_entitlement.overage_enabled	-	80e05d65bdc8eebb7a551116251bde5c
repository_only	COL	public.partner_packet_entitlement.packet_cap	-	0846d8daaad5b9e22a3e767fa06548e1
repository_only	COL	public.partner_packet_entitlement.partner_id	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.partner_packet_entitlement.pause_at_cap	-	b7c3658438a9aa194a3b5e0f41e55636
repository_only	COL	public.partner_packet_entitlement.updated_at	-	2a0dc3036bc866831d9851adf3a8e662
repository_only	COL	public.partner_records.access_mode	-	847c7f730929a6a0b34d0fa789a726c8
repository_only	COL	public.partner_records.paid_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.partner_records.payment_amount	-	44819a7f8180038db73572a39e97775b
repository_only	COL	public.partner_records.payment_currency	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_records.selected_package_id	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_records.selected_package_name	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_records.stripe_checkout_session_id	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_records.stripe_customer_id	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.partner_records.stripe_payment_intent_id	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.rcap_document_packets.arrest_or_case_numbers	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.rcap_document_packets.cannabis_signal	-	2f49fcd1e88b61125ef21c0c59722edd
repository_only	COL	public.rcap_document_packets.cook_county_district	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.rcap_document_packets.date_of_birth_private_placeholder	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.rcap_document_packets.disposition	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.rcap_document_packets.education_waiver_signal	-	2f49fcd1e88b61125ef21c0c59722edd
repository_only	COL	public.rcap_document_packets.excluded_offense_signal	-	2f49fcd1e88b61125ef21c0c59722edd
repository_only	COL	public.rcap_document_packets.gender_private_placeholder	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.rcap_document_packets.has_rap_sheet	-	2f49fcd1e88b61125ef21c0c59722edd
repository_only	COL	public.rcap_document_packets.needs_rap_sheet	-	2f49fcd1e88b61125ef21c0c59722edd
repository_only	COL	public.rcap_document_packets.other_names_used	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.rcap_document_packets.qualified_probation_completed_date	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.rcap_document_packets.race_private_placeholder	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.rcap_document_packets.remedy_type	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.rcap_document_packets.sentence_termination_date	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.rcap_document_packets.supervision_completed_date	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.rcap_screening_analytics_events.campaign_name	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.rcap_screening_analytics_events.event_type	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.rcap_screening_analytics_events.id	-	0a886be4c7d96e8e5c1269b1209f5b2c
repository_only	COL	public.rcap_screening_analytics_events.metadata	-	059b5ef2983c582a4bb3674d92da8295
repository_only	COL	public.rcap_screening_analytics_events.occurred_at	-	2a0dc3036bc866831d9851adf3a8e662
repository_only	COL	public.rcap_screening_analytics_events.outcome_category	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.rcap_screening_analytics_events.packet_route_available	-	2f49fcd1e88b61125ef21c0c59722edd
repository_only	COL	public.rcap_screening_analytics_events.partner_access_code_id	-	87b49eb176aadf74093836205bcb5c02
repository_only	COL	public.rcap_screening_analytics_events.partner_slug	-	a0e2a7e904371b566f6438d36a4e15a3
repository_only	COL	public.rcap_screening_analytics_events.session_id	-	341a06469c5456819a996944d1ed63f3
repository_only	COL	public.screening_sessions.attribution_source	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.screening_sessions.campaign_name	-	bb454ba541f2d57b452c98ed1e2ea11e
repository_only	COL	public.screening_sessions.nudge_opted_out_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.screening_sessions.nudge_touch1_claimed_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.screening_sessions.nudge_touch1_sent_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.screening_sessions.nudge_touch2_claimed_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.screening_sessions.nudge_touch2_sent_at	-	e8a332b3112fa8886bb3e0d0d0c235a6
repository_only	COL	public.screening_sessions.partner_access_code_id	-	87b49eb176aadf74093836205bcb5c02
repository_only	COL	public.screening_sessions.partner_benefit_active	-	80e05d65bdc8eebb7a551116251bde5c
repository_only	CON	public.consumer_briefcase_items.consumer_briefcase_items_currency_check	-	176cfb7277c56458d99372840e8ff92c
repository_only	CON	public.consumer_briefcase_items.consumer_briefcase_items_paid_requires_server_evidence	-	d324b199d40b00d9557b46eb0c09944b
repository_only	CON	public.consumer_briefcase_items.consumer_briefcase_items_payment_authority_check	-	935fed296c069482ad2f992c847453fd
repository_only	CON	public.consumer_briefcase_items.consumer_briefcase_items_payment_product_check	-	0707a27b666c264fa7574f31c3e9f1a1
repository_only	CON	public.consumer_packet_payment_consumption.consumer_packet_payment_consumption_pkey	-	320872fb04c41e267f0bee9cce9b650e
repository_only	CON	public.consumer_packet_payment_consumption.consumer_payment_consumption_amount_check	-	8ac945a0cd4c5f22b6986b978faf518b
repository_only	CON	public.consumer_packet_payment_consumption.consumer_payment_consumption_currency_check	-	eff9ed1c19bf13c620397d701c04083a
repository_only	CON	public.consumer_packet_payment_consumption.consumer_payment_consumption_product_check	-	be01c5c441a908803e2fd37b906ce660
repository_only	CON	public.packet_credit_ledger.packet_credit_ledger_consuming_identity_check	-	330c3a53bd507c04340bd256000c02fd
repository_only	CON	public.packet_credit_ledger.packet_credit_ledger_entitlement_id_fkey	-	636b378831c187256e8846dd5d96e5ae
repository_only	CON	public.packet_credit_ledger.packet_credit_ledger_event_type_check	-	47f02938da9419865bd4f04cc0eed5c1
repository_only	CON	public.packet_credit_ledger.packet_credit_ledger_hash_shape_check	-	5bb7d686191683c53bc7170e93d56e55
repository_only	CON	public.packet_credit_ledger.packet_credit_ledger_partner_id_fkey	-	21f9bb4e15a58249c61f6ba085457359
repository_only	CON	public.packet_credit_ledger.packet_credit_ledger_person_id_fkey	-	329065b421c5fab8fe385b0006c66d9a
repository_only	CON	public.packet_credit_ledger.packet_credit_ledger_pkey	-	320872fb04c41e267f0bee9cce9b650e
repository_only	CON	public.packet_credit_ledger.packet_credit_ledger_render_job_id_fkey	-	ab75fa8d56321bce879a1e8757291aeb
repository_only	CON	public.packet_delivery_events.packet_delivery_events_event_type_check	-	b5a162bf7aa12da718f0d2ea4024b536
repository_only	CON	public.packet_delivery_events.packet_delivery_events_pkey	-	320872fb04c41e267f0bee9cce9b650e
repository_only	CON	public.packet_delivery_events.packet_delivery_events_render_job_id_fkey	-	ab75fa8d56321bce879a1e8757291aeb
repository_only	CON	public.packet_render_jobs.packet_render_jobs_accounting_result_check	-	b8cac33b454d316aaa1e141ec3683efe
repository_only	CON	public.packet_render_jobs.packet_render_jobs_attempt_count_check	-	58291040ad0d756604caeec8deff3104
repository_only	CON	public.packet_render_jobs.packet_render_jobs_delivery_eligibility_check	-	b54f129d97fbe7737f2d7959d2ae6bb3
repository_only	CON	public.packet_render_jobs.packet_render_jobs_eligible_requires_accounting_check	-	c47ed3fcd523fd3ead915f4ea3a757ea
repository_only	CON	public.packet_render_jobs.packet_render_jobs_error_code_check	-	56a84cd4a77d55a9438bc72ae79a34f7
repository_only	CON	public.packet_render_jobs.packet_render_jobs_failed_requires_code	-	02e39b8490771ba5a39604703b1c89dd
repository_only	CON	public.packet_render_jobs.packet_render_jobs_failure_disposition_check	-	e982bd6206d40b58f9e002bb84da044e
repository_only	CON	public.packet_render_jobs.packet_render_jobs_input_hash_check	-	4bcb1c4f4f18606ef8891d48ca7a724c
repository_only	CON	public.packet_render_jobs.packet_render_jobs_max_attempts_check	-	b16ad4b1f450e1805ebaa3edbf44d9e9
repository_only	CON	public.packet_render_jobs.packet_render_jobs_normalized_sha_check	-	6b5180bee89da49ea2e5a8c590d48305
repository_only	CON	public.packet_render_jobs.packet_render_jobs_output_sha_check	-	c865953b99cd9e10e090630160854d92
